Time On Sample,Displacement Into Surface,Load On Sample,Harmonic Contact Stiffness,Harmonic Displacement,Harmonic Load
0,0,0,241.1083467,0.305380567,2.282506671
0.1,0.230871778,0.000361424,947.2736769,0.257025018,2.310833744
0.2,-0.129864781,0.000767683,2120.871418,0.215203993,2.342429262
0.3,0.185759876,0.001122685,3968.066715,0.178610605,2.394725397
0.4,0.019456393,0.001514208,7882.778608,0.14419539,2.462274499
0.5,0.111566103,0.001886149,10863.4506,0.132433229,2.506944092
0.6,0.431345319,0.002240835,15036.23091,0.123284884,2.572314259
0.7,0.255070906,0.002633115,16968.42718,0.120235433,2.615894316
0.8,0.237500418,0.003013367,18267.64746,0.119799797,2.677995931
0.9,0.096955162,0.003402939,18781.84467,0.12241361,2.72048649
1,0.065259194,0.003784262,18521.45548,0.130255051,2.764066567
1.1,0.01029773,0.004167348,18164.07216,0.141145941,2.82289967
1.2,0.26858956,0.004526694,18342.72542,0.148987385,2.931849905
1.3,0.290071871,0.004903987,18865.38267,0.153779377,3.060411145
1.4,0.392983422,0.005275108,19209.20804,0.159007006,3.188972407
1.5,0.667893473,0.005633195,19973.69365,0.163799001,3.370919285
1.6,0.561415547,0.006020185,20773.31787,0.163799,3.494033003
1.69,0.601356211,0.006358187,21980.21456,0.162492094,3.679248351
1.8,0.625983976,0.006772322,22766.82243,0.161620823,3.811078101
1.9,0.42312054,0.007165851,24921.14997,0.155086286,4.008277939
2,0.472023024,0.0075403,27167.33359,0.147244845,4.145555201
2.1,0.664673046,0.007903856,29598.42907,0.139403406,4.282832496
2.2,0.437713202,0.008299211,31475.52257,0.134611412,4.432094239
2.3,0.806516279,0.008649416,35024.99489,0.128948152,4.815599023
2.4,0.584541896,0.009044393,37570.49856,0.125027429,5.049841925
2.5,0.799626508,0.009406248,39497.87212,0.122849253,5.281905909
2.6,0.326717117,0.009820242,42028.44118,0.123284885,5.620740913
2.7,0.567559955,0.010180145,44301.39173,0.123284887,5.851715422
2.8,0.600675137,0.01055579,48079.67613,0.122849252,6.190550565
2.9,0.662872192,0.010929232,49870.85071,0.123284888,6.407361508
3,0.346173999,0.011331388,50720.70977,0.125898699,6.635067319
3.1,0.711653433,0.011681845,50561.08013,0.133304508,6.951023033
3.2,0.72316494,0.012059127,51006.08998,0.138532136,7.199429506
3.3,0.919969521,0.012422367,52375.39512,0.145937944,7.660288937
3.4,0.579174913,0.012826348,52535.00461,0.158571375,8.229008895
3.5,0.766008565,0.013190344,52679.26882,0.166412819,8.607066178
3.6,0.553174198,0.013584628,52232.04901,0.179481885,9.168159642
3.7,0.848857144,0.013940375,51993.47734,0.187758967,9.54076948
3.8,0.882803239,0.014315956,51431.36396,0.200828037,10.09532605
3.9,0.648365193,0.014711877,50118.37888,0.213461468,10.45377211
4,0.671509448,0.015088278,48327.40794,0.232629437,10.98653863
4.1,0.683851865,0.015465497,47488.78901,0.244827235,11.36241684
4.2,0.583190434,0.01585128,47102.10005,0.255718125,11.77206956
4.3,0.861424259,0.016208349,47429.93396,0.271401014,12.61970233
4.4,0.601227983,0.016606222,47493.64286,0.281420629,13.14484216
4.5,0.585319437,0.016985582,47483.76588,0.291004613,13.63620758
4.6,0.889311494,0.017340699,47784.45751,0.30407369,14.40430674
4.7,0.941537623,0.017714895,47533.36373,0.315835853,14.91419375
4.8,0.902363579,0.018096017,47249.06697,0.328469288,15.41863318
4.9,0.997797063,0.018466939,46977.26083,0.346765987,16.18346371
5,0.723475302,0.018865882,46841.85506,0.358528144,16.67918694
5.1,0.739141362,0.019242849,46542.97331,0.372468485,17.19670044
5.2,0.871134915,0.019611,45716.94166,0.391200822,17.72510906
5.3,0.598474977,0.020009818,44821.21116,0.420824039,18.63593254
5.4,0.768690418,0.020375072,44258.35571,0.438685106,19.14146165
5.5,0.635623471,0.020763311,43044.04607,0.470486505,19.9052025
5.6,0.511696541,0.021150857,41984.66624,0.494446462,20.37041973
5.7,0.581371793,0.021523731,40949.22742,0.519713333,20.85742724
5.8,0.222297154,0.021929098,39164.88412,0.562405613,21.56669271
5.9,0.355121612,0.022297187,37964.82018,0.592464478,22.01012019
6,0.49874791,0.022664457,36774.29638,0.623830251,22.43611564
6.1,0.593350482,0.023035442,35156.2707,0.669572,23.0135519
6.2,0.004113598,0.023458251,33904.98617,0.707472272,23.44826248
6.3,0.484258701,0.023800019,32769.17305,0.745808234,23.90258548
6.4,0.426804623,0.024182528,31183.67019,0.800698324,24.44951533
6.5,0.484016215,0.024556347,30075.91152,0.839905536,24.76547109
6.6,0.566986038,0.024928213,29032.43973,0.880419657,25.08905326
6.7,0.629183094,0.025301654,27650.03067,0.940101747,25.56080782
6.8,0.550125339,0.025685799,26860.40868,0.977566409,25.85497319
6.9,0.6671625,0.026055084,26151.09661,1.013724177,26.13933344
7,0.244938647,0.026465236,25215.50854,1.066436061,26.57731278
7.1,0.587152591,0.026817456,24677.29265,1.099108761,26.85949422
7.2,0.660151487,0.027190078,24039.11472,1.139187249,27.18089737
7.3,0.831197842,0.027555269,23594.21921,1.16968176,27.4347517
7.4,0.627503486,0.02794886,23226.39903,1.197562426,27.68533683
7.5,0.896597301,0.02830662,22955.52294,1.22065114,27.92284879
7.6,0.658835606,0.028702792,22572.33979,1.255066337,28.29218957
7.7,0.901340281,0.029062568,22266.05549,1.279897593,28.51771688
7.8,0.697645923,0.029456158,21985.20735,1.303421901,28.73779601
7.9,0.886141404,0.029820027,21700.28338,1.32651061,28.93390671
8,0.407415617,0.03023446,21182.13594,1.366589046,29.21172903
8.1,1.194997697,0.030552928,20830.73133,1.394469807,29.37733449
8.2,0.569200711,0.030978507,20500.79916,1.422786064,29.55928044
8.3,1.042698555,0.031320776,20197.87955,1.448924253,29.72270647
8.4,0.30888319,0.031754541,19966.63455,1.46983469,29.87196723
8.5,1.217778229,0.032063815,19727.27711,1.490745298,30.00052981
8.6,1.374699111,0.032430075,19481.27522,1.51557655,30.2184304
8.7,1.306443191,0.0328134,19448.15431,1.524724893,30.38185572
8.8,0.897513885,0.033222544,19470.55933,1.530823749,30.54201189
8.9,1.533870244,0.03355247,19514.8832,1.536487083,30.71306472
9,1.294446716,0.033948767,19799.76247,1.531695066,31.01158785
9.1,1.846050198,0.034285116,20083.58944,1.522546777,31.22404173
9.2,1.388097144,0.034697973,20510.03027,1.506428208,31.497506
9.3,1.801769446,0.035044775,21050.76797,1.483775197,31.78622477
9.4,1.453496608,0.03544932,21635.03366,1.459815199,32.06404726
9.5,1.809836071,0.035800467,22403.7678,1.428449466,32.37564539
9.6,1.549639769,0.036198337,23630.02233,1.382707693,32.85066808
9.7,1.76638623,0.036560062,24500.61039,1.352213216,33.18950343
9.8,1.77872865,0.036937278,25355.92719,1.323461262,33.51962269
9.9,1.484465008,0.03733773,26859.02866,1.274670037,34.0621943
10,1.052270195,0.037748636,27820.09215,1.247224952,34.43153484
10.1,1.657882869,0.038080892,28732.08324,1.223265042,34.80087703
10.2,0.746252575,0.038528132,29615.59379,1.203225724,35.1985437
10.3,1.066031951,0.03888205,30137.87813,1.196255581,35.55481158
10.4,0.642146256,0.039292327,30364.94109,1.197998088,35.85115538
10.5,0.678585084,0.039667718,30095.61406,1.219779876,36.21178071
10.6,0.25719213,0.040077807,29561.2536,1.24591798,36.40244277
10.7,1.691222761,0.040347283,28754.85939,1.282511506,36.54843859
10.8,0.54776838,0.040812091,27180.5094,1.356133831,36.70205642
10.9,1.72587853,0.041100961,25899.98592,1.419301122,36.73365409
11,1.798877435,0.04147358,24709.48356,1.482468308,36.74128072
11.1,1.826176249,0.041849662,23121.93122,1.574823081,36.72602775
11.2,1.859291439,0.042225303,22303.80798,1.626663736,36.7129539
11.3,2.002086849,0.042592632,21777.02905,1.662385882,36.71949119
11.4,1.878990815,0.042980112,21347.39258,1.693316004,36.74345992
11.5,2.125650073,0.043339569,21137.39425,1.710305828,36.8022936
11.6,1.744971702,0.043746569,21322.03435,1.704206883,36.97770263
11.7,2.253367852,0.044086191,21873.43552,1.674148081,37.1890672
11.8,2.174310087,0.044470332,22600.80668,1.635376493,37.43311534
11.9,2.280545427,0.044840431,23715.53065,1.577872591,37.76214543
12,1.96384718,0.045242582,25741.20832,1.484210878,38.31234327
12.1,2.257868355,0.04559845,27216.54674,1.424528816,38.70565417
12.2,1.647027699,0.046022892,28824.56947,1.366589207,39.12837993
12.3,2.173703884,0.046361129,30455.83422,1.313441701,39.56091325
12.4,1.645954306,0.046779274,31833.49314,1.272927532,39.94332753
12.5,2.132746775,0.047120534,33618.30631,1.22675019,40.49679554
12.6,1.83765221,0.047521048,34493.86025,1.207146559,40.82691425
12.7,2.134166116,0.047876727,35125.79161,1.195820056,41.15267595
12.8,1.779245975,0.048281774,35552.38437,1.190592398,41.46427284
12.9,1.940321423,0.048647718,35721.65183,1.195820041,41.85758354
13,1.975098435,0.049023232,35679.05657,1.204097124,42.12451155
13.1,2.289892382,0.049377526,35675.43701,1.210631687,42.37836629
13.2,2.035512441,0.049774953,35706.50092,1.217166202,42.67797896
13.3,2.332026353,0.050130632,35693.92638,1.225443307,42.98630856
13.4,2.292852305,0.05051175,35606.09533,1.238948013,43.37090287
13.5,1.96036675,0.050915097,35577.43471,1.246789427,43.62148765
13.6,2.163818651,0.051277829,35496.42575,1.256373432,43.86335761
13.7,2.27753219,0.051647361,35324.36466,1.272927601,44.21962503
13.8,1.889375612,0.052054926,35217.45015,1.28381846,44.44841972
13.9,2.292246104,0.052402545,35105.34307,1.29470939,44.67176853
14,2.130097259,0.052792983,34936.38089,1.31169917,45.00515591
14.1,2.365123774,0.053153321,34818.62649,1.323461357,45.23068341
14.2,2.037623681,0.05355629,34754.83536,1.333480949,45.45838862
14.3,2.518599794,0.053897989,34706.45856,1.343936253,45.72204927
14.4,1.979217445,0.054317015,34674.93488,1.352648917,45.95847009
14.5,2.577351982,0.054649835,34698.13728,1.362668598,46.30166454
14.6,1.97648163,0.05507731,34733.83449,1.368331805,46.52719023
14.7,2.565892206,0.055407002,34791.40876,1.373123856,46.766882
14.8,2.074702981,0.055820481,34785.5412,1.38227216,47.08719469
14.9,2.467186795,0.05617078,34758.47875,1.389678007,47.31272243
15,2.148826716,0.056573056,34734.37374,1.396648148,47.5229957
15.1,2.292867898,0.056944078,34641.69916,1.408845964,47.83241473
15.2,2.255771127,0.057325039,34575.97017,1.414509226,47.9468123
15.3,2.243186225,0.057704142,34467.88694,1.428013933,48.29218455
15.4,1.894083053,0.058104959,34426.67719,1.43498407,48.49483109
15.5,2.522961291,0.058435449,34323.50326,1.445439392,48.73234414
15.6,2.047143613,0.058849657,34232.21962,1.455458967,48.96767553
15.7,2.355290282,0.059204454,34156.35935,1.463736079,49.15398109
15.8,2.159074091,0.059597473,34137.83606,1.472448774,49.42199822
15.9,2.127793696,0.059977993,34154.97063,1.477240765,49.6137506
16,2.279313678,0.060344659,34137.57486,1.48464659,49.85562039
16.1,2.601585837,0.060698385,34135.69205,1.491181161,50.08441666
16.2,2.095024454,0.061114923,34163.62526,1.49510183,50.27398899
16.3,2.6391498,0.061451836,34199.68956,1.500329518,50.53220215
16.4,2.286306916,0.061856724,34204.63441,1.504685839,50.70761132
16.5,2.54750713,0.062215078,34280.70906,1.509042225,51.00068802
16.6,2.243272529,0.062616282,34275.47477,1.514269822,51.18045516
16.7,2.393546147,0.062983043,34289.77001,1.519061833,51.37220796
16.8,2.407134936,0.063360162,34260.22065,1.525160736,51.5574234
16.9,2.785909037,0.063709605,34211.47617,1.534744764,51.82762089
17,2.352467798,0.064120601,34192.02706,1.540407983,51.99540326
17.1,2.591648877,0.064480623,34199.99819,1.545200003,52.17626116
17.2,2.314834332,0.064879749,34189.73353,1.55173451,52.36910239
17.3,2.735984884,0.065225981,34189.22264,1.55870473,52.5619453
17.4,2.783225563,0.065600549,34135.78383,1.566981815,52.72428145
17.5,3.034039403,0.065959688,34013.07629,1.580486553,52.94545092
17.6,2.586888126,0.066371723,33964.55194,1.587456676,53.08272711
17.7,3.146800803,0.066707438,33903.84233,1.597911999,53.3038976
17.8,2.459516289,0.067137671,33944.24117,1.601397008,53.45751569
17.9,2.997825279,0.067475023,34058.21059,1.601832706,53.62203185
18,3.109877008,0.067844679,34311.06805,1.598783269,53.87806531
18.1,3.007553732,0.06823058,34546.96811,1.593991266,54.06436976
18.2,2.970041504,0.06861157,34853.01577,1.58702109,54.28989688
18.3,3.0796005,0.068981414,35214.13133,1.577437117,54.52305058
18.4,2.778689528,0.069382366,35716.08251,1.562189833,54.76165075
18.5,3.437480613,0.069710587,36623.71395,1.535180488,55.16585785
18.6,2.879818175,0.070130995,37248.33408,1.516883727,55.43387407
18.7,3.292659641,0.070477855,37965.79462,1.495973255,55.7204142
18.8,3.042434227,0.070874965,38994.13195,1.46809254,56.15948307
18.9,3.527564946,0.071216346,39614.80861,1.452409704,56.44711284
19,3.357106974,0.07160741,40211.35318,1.438033705,56.73474107
19.1,3.409333122,0.071981599,40918.19597,1.423657732,57.15637865
19.2,3.211455092,0.072374741,41212.89378,1.417994448,57.33723555
19.3,3.527079993,0.072728968,41745.12209,1.411459944,57.79918536
19.4,3.217859901,0.073130548,41909.13392,1.412331186,58.05303864
19.5,3.385582663,0.073495983,42018.05766,1.417558833,58.40821667
19.6,3.05392798,0.073899264,42016.35116,1.423222064,58.62502695
19.7,3.440180305,0.074248138,41919.63946,1.432370457,58.8538233
19.8,3.09772378,0.074652237,41845.87577,1.440647506,59.08261807
19.9,3.394237729,0.075007913,41724.71376,1.452845336,59.39094792
20,3.154814153,0.075404203,41624.94268,1.461993664,59.6066689
20.1,3.562670166,0.07575144,41593.25737,1.468528241,59.81476486
20.2,3.184484468,0.076158247,41543.23265,1.476369652,60.04246983
20.3,3.536669451,0.076509703,41535.96666,1.483339857,60.29523542
20.4,3.534055481,0.076888046,41564.00263,1.490745673,60.62535463
20.5,3.712580089,0.077252662,41634.40332,1.493795134,60.84652406
20.6,3.095092049,0.077677604,41686.19596,1.497280166,61.06333331
20.7,3.723970366,0.078008091,41887.68024,1.498587135,61.41088644
20.8,3.660699898,0.078391031,42012.73508,1.499458405,61.62442873
20.9,3.662240482,0.078769059,42164.02599,1.499894038,61.86520877
21,3.439435119,0.07916409,42430.56798,1.499458379,62.2323704
21.1,3.759214584,0.079518001,42646.20828,1.497280237,62.45789838
21.2,3.312894184,0.079929971,42936.13954,1.493795109,62.74443615
21.3,3.532133426,0.080291501,43278.13783,1.489003133,63.04949749
21.4,3.382448224,0.080680991,43691.06115,1.483775493,63.43191236
21.5,3.786980604,0.081028479,43982.64629,1.479854811,63.6955732
21.6,3.275849152,0.08144536,44278.81324,1.476369674,63.97448423
21.7,3.647975844,0.081796306,44572.81239,1.475498441,64.36016923
21.8,3.377808104,0.082197778,44762.96509,1.47506278,64.61184345
21.9,3.484873622,0.08257254,44964.47791,1.474191519,64.86569785
22,3.488074962,0.082957144,45175.76714,1.475498431,65.24375519
22.1,4.156835684,0.083293074,45196.333,1.479854858,65.47473183
22.2,4.09023993,0.083686582,45189.29151,1.485953754,65.73839121
22.3,4.208106108,0.084067997,45224.517,1.490745759,66.01730422
22.4,3.955385678,0.084479526,45303.15446,1.49335955,66.25917296
22.5,4.393982864,0.084840566,45404.39353,1.498151591,66.62197868
22.6,3.829670195,0.085279666,45507.06021,1.500329713,66.87583092
22.7,4.248324884,0.085646175,45609.08332,1.502072299,67.11661233
22.8,3.877613834,0.086074598,45754.4485,1.502507898,67.37700214
22.9,4.451648238,0.086433355,45947.98707,1.503814867,67.74961389
23,4.073458366,0.086866234,46153.08002,1.502507922,68.00237726
23.1,4.38824791,0.087248674,46370.68026,1.500765412,68.25732188
23.2,4.149650434,0.087675034,46630.17991,1.498587211,68.54494974
23.3,4.460284786,0.088061813,46820.65174,1.499022879,68.84783246
23.4,4.119484608,0.088500024,46966.91796,1.50250793,69.2269782
23.5,4.291356162,0.0889015,47047.01001,1.505121764,69.47211673
23.6,4.002902714,0.089339914,47162.79925,1.509042457,69.84363614
23.7,4.250386493,0.089739886,47270.8258,1.510785028,70.08877506
23.8,4.247765752,0.090160827,47321.7124,1.514270115,70.32410763
23.9,4.559229039,0.090559994,47499.38896,1.516448329,70.69780793
24,4.555776734,0.090985104,47615.57665,1.517755237,70.94185665
24.1,4.77085369,0.091395743,47745.7621,1.518626533,71.18699517
24.2,4.524774701,0.091843473,47873.51093,1.519933415,71.45937021
24.3,4.95173329,0.092242297,48072.97149,1.519497826,71.76443232
24.4,4.22954161,0.092730451,48337.31257,1.518626478,72.16427715
24.5,4.74789969,0.093126817,48558.66028,1.516883991,72.44646014
24.6,4.548350347,0.093579638,48775.20295,1.515141428,72.70031364
24.7,4.569822962,0.094018015,49032.99574,1.515141431,73.09798185
24.8,4.604589812,0.094457539,49234.45352,1.514270164,73.36382082
24.9,4.802214873,0.094886899,49424.30848,1.513834551,73.62639144
25,4.591031361,0.09534949,49631.15278,1.515141437,74.00444834
25.1,4.735477409,0.095787336,49799.89092,1.515577089,74.27791373
25.2,4.470283971,0.096258501,50065.09414,1.513834518,74.57752619
25.3,4.619714752,0.096700569,50329.89088,1.512963264,74.90219832
25.4,4.723445078,0.097148315,50566.99771,1.512092004,75.17893226
25.5,4.893647932,0.097593255,50882.99653,1.512092024,75.59621235
25.6,4.162311967,0.098108907,51044.90891,1.512963218,75.86422745
25.7,4.997242878,0.098508143,51307.66373,1.513398944,76.26189869
25.8,4.513517661,0.099009571,51526.75469,1.512527622,76.53863082
25.9,4.850732149,0.09945115,51693.71271,1.512963295,76.80773893
26,4.631235893,0.099937222,51978.68305,1.513398908,77.22174929
26.1,4.755736419,0.100399598,52158.6441,1.513834559,77.49085676
26.2,4.590248623,0.100886332,52321.77593,1.51514145,77.78829025
26.3,4.949896222,0.101335585,52496.34771,1.516448397,78.11296352
26.4,4.543443477,0.101845317,52714.08296,1.515577083,78.39841161
26.5,4.978703216,0.102293636,53054.13199,1.514270223,78.85382519
26.6,4.40440568,0.102820913,53309.16092,1.512527619,79.14580986
26.7,4.836340986,0.103274424,53580.39917,1.510349487,79.44106638
26.8,4.458968592,0.103791619,53930.75432,1.50904254,79.88340321
26.9,4.971501504,0.104243839,54210.8188,1.506864417,80.18083933
27,4.842570727,0.104747078,54476.66812,1.505121861,80.49352599
27.1,4.606452026,0.10526097,54766.015,1.504686201,80.91952062
27.2,4.660320872,0.105755402,54906.28657,1.504250572,81.10909424
27.3,4.882864268,0.106239495,55198.25103,1.505557504,81.61244521
27.4,4.805448395,0.106748762,55338.09834,1.506864404,81.88699973
27.5,4.773732218,0.107257154,55441.821,1.509478217,82.17027007
27.6,4.688006415,0.107772214,55607.16698,1.512963296,82.58645969
27.7,5.12492326,0.108250126,55669.29453,1.516448431,82.86101603
27.8,5.054983976,0.108768951,55832.76145,1.519933511,83.28810105
27.9,5.11882097,0.109280157,55846.81399,1.524289878,83.5365075
28,5.126986506,0.109798217,55889.06619,1.528646238,83.81650995
28.1,5.342879404,0.110303058,55915.78311,1.533438257,84.09106539
28.2,4.76525182,0.110870742,55985.44579,1.537358918,84.38413924
28.3,5.257006336,0.111360001,56032.75743,1.544764783,84.83737424
28.4,5.201190064,0.111893326,55982.4345,1.55086368,85.08795987
28.5,5.590741707,0.112395526,55961.13079,1.556091354,85.33963614
28.6,5.248260287,0.112955783,55991.31622,1.562625856,85.72749804
28.7,5.244790143,0.113493121,56059.44139,1.565675307,85.98570998
28.8,5.08843193,0.114044782,56048.2638,1.570902922,86.24392143
28.9,5.706482416,0.114540379,56108.66519,1.576130622,86.60999684
29,5.252657195,0.11511986,56128.47507,1.580051295,86.85404356
29.1,5.664640874,0.115636505,56207.34747,1.582229522,87.10572031
29.2,5.301384088,0.116214609,56354.32061,1.583100754,87.39443718
29.3,5.858776346,0.116725676,56641.92006,1.580922638,87.72564795
29.4,5.650068149,0.117297522,57054.98487,1.577437529,88.16471705
29.5,5.864293264,0.117840061,57288.26785,1.576130646,88.44798848
29.6,5.686327889,0.118415166,57529.50614,1.57482372,88.74760092
29.7,5.817461003,0.118969608,57772.77221,1.575259372,89.15180699
29.8,5.542278128,0.119557756,57948.21721,1.575259342,89.42744967
29.9,5.845408931,0.120104873,58122.80514,1.575259377,89.70418488
30,5.653316265,0.120692385,58536.73508,1.57177427,90.14870132
30.1,6.095208324,0.121234662,58784.23425,1.570467412,90.45158449
30.2,5.540006596,0.121855411,58991.1448,1.570467352,90.76426965
30.3,5.832333721,0.122414884,59142.58021,1.572209929,91.0922111
30.4,5.520588018,0.123023038,59347.01996,1.571774259,91.3820176
30.5,6.210920646,0.123558148,59770.12528,1.56828925,91.82762696
30.6,5.640760663,0.124191667,60020.12065,1.566546644,92.1108953
30.7,5.946380506,0.124761847,60587.77975,1.560012141,92.59899358
30.8,5.880582619,0.125363109,60946.06464,1.556091412,92.91821772
30.9,6.141332336,0.125942553,61229.5066,1.553913262,93.22981663
31,5.994104217,0.126555908,61469.90731,1.555220155,93.69721262
31.1,5.98896142,0.127161514,61476.09973,1.559140878,93.95324559
31.2,5.712941106,0.127790765,61525.0029,1.563061572,94.27791626
31.3,6.166460273,0.128367727,61587.86115,1.566546711,94.61239555
31.4,5.992641067,0.128995244,61540.6385,1.571774323,94.87932265
31.5,6.247571517,0.129593324,61445.24301,1.580051435,95.28026135
31.6,5.723937744,0.130253545,61337.58504,1.586585916,95.52975482
31.7,6.212353215,0.130840232,61133.14667,1.59529869,95.76073149
31.8,5.75103678,0.131501996,60870.81124,1.607496444,96.10937049
31.9,6.538579285,0.132072183,60764.33982,1.614031074,96.33925886
32,6.084740059,0.132739552,60732.85878,1.618823018,96.57676858
32.1,6.346314815,0.133355911,60863.28231,1.621436864,96.94828993
32.2,6.060734085,0.134016894,60989.49506,1.622743741,97.23373867
32.3,6.319399636,0.134639863,61076.0335,1.625357587,97.53444226
32.4,5.923306706,0.135315641,61136.21053,1.627971358,97.78611605
32.5,6.285419667,0.135937221,61227.25628,1.631892124,98.16635358
32.6,6.239554745,0.136592961,61379.36664,1.63189212,98.41476028
32.7,6.644042645,0.137221015,61538.67796,1.631892168,98.67842175
32.8,6.179396948,0.137918267,61832.16474,1.630585207,99.07499858
32.9,6.538184192,0.138553185,62056.68197,1.629278342,99.36371844
33,6.394269664,0.139229498,62455.53771,1.625357604,99.76574437
33.1,6.591029254,0.139876581,62706.28759,1.623615084,100.0620897
33.2,6.143000186,0.140582605,62961.27698,1.622308126,100.3725963
33.3,6.372578619,0.14124069,63255.17605,1.62056561,100.7103428
33.4,6.138923548,0.141937272,63573.40771,1.617516133,101.0099552
33.5,6.601571484,0.142584478,64097.73573,1.612288556,101.4773538
33.6,6.314737026,0.143291815,64399.37789,1.610110344,101.7943979
33.7,6.703432799,0.143951383,64713.93151,1.607496574,102.0983709
33.8,6.407041768,0.144666319,65119.80103,1.605318362,102.5559607
33.9,6.840190197,0.145329412,65284.08826,1.606189684,102.8403229
34,6.490204296,0.146055305,65364.84183,1.608803461,103.1116075
34.1,6.776280337,0.146736537,65572.12435,1.610981675,103.5354254
34.2,6.292101157,0.147479696,65646.99903,1.611852892,103.697759
34.3,6.936298794,0.14814083,65948.54161,1.612724239,104.1923962
34.4,6.790299353,0.148865306,66090.23865,1.614031131,104.4756665
34.5,6.802587905,0.149581482,66230.93331,1.615338042,104.7578475
34.6,6.588037134,0.150318438,66462.31208,1.616644926,105.1762155
34.7,6.886988899,0.151020103,66576.04165,1.618387505,105.4540402
34.8,6.700687964,0.151762105,66725.27359,1.619258757,105.7362206
34.9,6.787756222,0.152487091,67065.61383,1.61795186,106.1850961
35,6.583174073,0.153237838,67368.00235,1.615338022,106.4923349
35.1,6.973523752,0.15394716,67676.05877,1.614466796,106.9270482
35.2,6.625192794,0.154716165,67779.90852,1.614466758,107.0980984
35.3,7.062903231,0.155429339,68003.86809,1.616209353,107.5981822
35.4,6.66471642,0.156209544,68094.50969,1.617951852,107.8847199
35.5,7.237033295,0.156919938,68216.45431,1.620565734,108.3030915
35.6,7.060698588,0.157690765,68254.58467,1.623179531,108.5623925
35.7,7.06384009,0.158451846,68363.32853,1.62448644,108.8467526
35.8,6.665650868,0.159247211,68440.05177,1.626664575,109.1398271
35.9,7.198912496,0.159975802,68413.55402,1.633199177,109.5538402
36,6.758345582,0.160782031,68333.54478,1.638862395,109.8142297
36.1,7.246736782,0.161521734,68333.64095,1.642783176,110.0833391
36.2,7.278957127,0.162299802,68434.24653,1.644961361,110.3949371
36.3,8.039886042,0.163026393,68543.19741,1.64713963,110.7141656
36.4,7.626736745,0.163845816,68609.5447,1.649753399,110.9941657
36.5,8.311220609,0.164585951,68751.33918,1.652802932,111.4168961
36.6,8.003595791,0.165405198,68927.84163,1.652802897,111.7110606
36.7,8.634069197,0.166157245,69091.91759,1.652802972,111.9899764
36.8,8.246675643,0.166990369,69240.93494,1.653238564,112.2808718
36.9,8.913707899,0.16774757,69604.60519,1.650624827,112.726482
37,8.595278709,0.16858344,69943.61589,1.647139703,113.0489735
37.1,8.687319054,0.169392323,70251.30125,1.644525899,113.3681975
